Letter,Disease Name,URL,Symptoms
M,Mold allergy,https://www.mayoclinic.org/diseases-conditions/mold-allergy/symptoms-causes/syc-20351519,"Sneezing. Runny or stuffy nose. Cough and postnasal drip. Itchy eyes, nose and throat. Watery eyes. Dry, itchy skin."
M,Moles,https://www.mayoclinic.org/diseases-conditions/moles/symptoms-causes/syc-20375200,"Color and texture. Moles can be brown, tan, black, blue, red or pink. They can be smooth, wrinkled, flat or raised. They may have hair growing from them. Shape. Most moles are oval or round. Size. Moles are typically less than 1/4 inch (about 6 mm) in diameter — the size of a pencil eraser. Those present at birth, known as congenital nevi, can be bigger and cover part of the face, trunk or a limb."
M,Molluscum contagiosum,https://www.mayoclinic.org/diseases-conditions/molluscum-contagiosum/symptoms-causes/syc-20375226,"Raised, round, skin-colored bumps Small bumps — typically under about 1/4 inch (smaller than 6 millimeters) in diameter Bumps with a small dent or dot at the top near the center Itchy, pink bumps Bumps on the face, trunk, arms or legs of children Bumps on the genitals, lower abdomen or inner thighs of adults if the infection was sexually transmitted"
M,Monoclonal gammopathy of undetermined significance (MGUS),https://www.mayoclinic.org/diseases-conditions/mgus/symptoms-causes/syc-20352362,Age. The average age at diagnosis is 70 years. Race. Africans and Black Americans are more likely to get MGUS than white people are. Sex. MGUS is more common in men. Family history. Having family members with MGUS might increase the risk.
M,Mononucleosis,https://www.mayoclinic.org/diseases-conditions/mononucleosis/symptoms-causes/syc-20350328,"Fatigue Sore throat, perhaps misdiagnosed as strep throat, that doesn't get better after treatment with antibiotics Fever Swollen lymph nodes in your neck and armpits Swollen tonsils Headache Skin rash Soft, swollen spleen"
M,Mood disorders,https://www.mayoclinic.org/diseases-conditions/mood-disorders/symptoms-causes/syc-20365057,"Cause you to feel sad, empty, anxious and cranky. Affect your ability to focus and function. Cause loss of pleasure in most or all activities. Affect your energy level and quality of life. Make you feel worthless or guilty. Affect how much you eat and sleep. Raise thoughts about suicide."
M,Morning sickness,https://www.mayoclinic.org/diseases-conditions/morning-sickness/symptoms-causes/syc-20375254,You produce no urine or only a little urine that's a dark color You can't keep liquids down You feel dizzy or faint when you stand up Your heart races
M,Morphea,https://www.mayoclinic.org/diseases-conditions/morphea/symptoms-causes/syc-20375283,"Reddish or purplish oval patches of skin, often on the belly, chest or back Patches that gradually develop a lighter or whitish center Linear patches, especially on the arms or legs and possibly the forehead or scalp A gradual change in the affected skin, which becomes firm, thickened, dry and shiny"
M,Morton neuroma,https://www.mayoclinic.org/diseases-conditions/mortons-neuroma/symptoms-causes/syc-20351935,"Stabbing, shooting or burning pain in the ball of the foot. Feeling as if walking on a marble or stone. Pain that increases with activity. Pain, a pins and needles feeling, tingling, or numbness in the two nearby toes. Pain when stretching toes. A clicking sensation in the forefoot."
M,Mosquito bites,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,"An itchy, inflamed bump that forms a few minutes after a bite A painful spot that looks like a hive and forms within 24 hours after a bite Small blisters"
M,Mouth cancer,https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997,A lip or mouth sore that won't heal. A white or reddish patch on the inside of the mouth. Loose teeth. A growth or lump inside the mouth. Mouth pain. Ear pain. Difficult or painful swallowing.
M,Movement disorders,https://www.mayoclinic.org/diseases-conditions/movement-disorders/symptoms-causes/syc-20363893,"Ataxia. Ataxia affects the part of the brain that controls coordinated movement. Ataxia may cause clumsy movements of the arms and legs, and a loss of balance. Ataxia also can change a person's speech and cause other symptoms. There are many causes of ataxia, including genetic and degenerative conditions. Ataxia also may be caused by an infection or another treatable condition. Chorea. Chorea causes brief, irregular, somewhat rapid, involuntary movements that happen over and over. The movements typically involve the face, mouth, trunk, arm and leg. Chorea can look like exaggerated fidgeting. The most common genetic chorea is Huntington's disease. This disease is passed down from a parent and gets worse over time. It can be confirmed with genetic testing. Huntington's disease has three types of symptoms. They include movements that can't be controlled, trouble with thinking and mental health conditions. Dystonia. This condition involves involuntary muscle contractions that cause twisting, irregular postures, or movements that occur again and again. Dystonia may affect the entire body or one part of the body. The most common type of dystonia in adults is cervical dystonia. In cervical dystonia, the neck muscles contract involuntarily. This causes the head to pull to one side or to tilt forward or backward. The head also may shake, known as a tremor. Functional movement disorder. This condition may look like any of the movement disorders. But it's not caused by a disease of the nervous system, also known as a neurological disease. Functional movement disorders are treatable. Multiple system atrophy. This rare condition affects many brain systems and gets worse over time. Multiple system atrophy causes a movement disorder, such as ataxia or parkinsonism. It also can cause low blood pressure, bladder symptoms and acting out dreams. Myoclonus. Myoclonus are very quick jerks of a muscle. Parkinson's disease. Parkinson's disease causes tremors, muscle stiffness, slow or decreased movement, or loss of balance. It also can cause symptoms not related to movement. These symptoms include a reduced sense of smell, constipation, acting out dreams and a decline in thinking skills. Parkinson's disease slowly gets worse over time. Parkinsonism. Parkinsonism is a general term for slowness of movement along with stiffness, tremors or loss of balance. There are many different causes. Parkinson's disease and certain dopamine blocking medicines are the most common causes. Other causes include degenerative disorders such as multiple system atrophy and progressive supranuclear palsy. Stroke or repeated head trauma also can cause parkinsonism. Progressive supranuclear palsy. This is a rare nervous system condition that causes problems with walking, balance and eye movements. It may resemble Parkinson's disease but is a distinct condition. Restless legs syndrome. This movement disorder causes aching, itching, or creeping feelings in the legs while relaxing or lying down. The feeling often goes away with movement. Tardive dyskinesia. This neurological condition is caused by long-term use of certain medicines used to treat mental health conditions, called neuroleptic medicines. It also can be caused by a common gastrointestinal medicine called metoclopramide (Reglan, Gimoti). Tardive dyskinesia causes involuntary movements that occur over and over. Symptoms include grimacing, eye blinking and other movements. Tourette syndrome. This is a neurological condition associated with repetitive movements and vocal sounds called tics. Tics are voluntary movements, but they're caused by an involuntary urge to make the movements. Tourette syndrome starts between childhood and teenage years. Tremor. This movement disorder causes rhythmic shaking of parts of the body, such as the hands, head or other body parts. The most common type is essential tremor."
M,Moyamoya disease,https://www.mayoclinic.org/diseases-conditions/moyamoya-disease/symptoms-causes/syc-20355586,"Headache. Seizures. Weakness, numbness or paralysis in the face, arm or leg. This is typically on one side of the body. Vision problems. Trouble speaking or understanding others, known as aphasia. Cognitive or developmental delays. Involuntary movements."
M,MRSA infection,https://www.mayoclinic.org/diseases-conditions/mrsa/symptoms-causes/syc-20375336,Warm to the touch Full of pus or other drainage Accompanied by a fever
M,"Multiple endocrine neoplasia, type 1 (MEN 1)",https://www.mayoclinic.org/diseases-conditions/men-1/symptoms-causes/syc-20353064,
M,"Multiple endocrine neoplasia, type 2 (MEN 2)",https://www.mayoclinic.org/diseases-conditions/men-2/symptoms-causes/syc-20540486,Lumps in the throat or neck Trouble breathing or swallowing Hoarseness Diarrhea
M,Multiple myeloma,https://www.mayoclinic.org/diseases-conditions/multiple-myeloma/symptoms-causes/syc-20353378,"Bone pain, especially in the spine, chest or hips. Nausea. Constipation. Loss of appetite. Mental fogginess or confusion. Tiredness. Infections. Weight loss. Weakness. Thirst. Needing to urinate often."
M,Multiple sclerosis,https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/symptoms-causes/syc-20350269,"Numbness or tingling. Electric-shock sensations that happen with certain neck movements, especially bending the neck forward. This sensation is called Lhermitte sign. Lack of coordination. Trouble with walking or not being able to walk at all. Weakness. Partial or complete loss of vision, usually in one eye at a time. Vision loss often happens with pain during eye movement. Double vision. Blurry vision. Dizziness and a false sense that you or your surroundings are moving, known as vertigo. Trouble with sexual, bowel and bladder function. Fatigue. Slurred speech. Troubles with memory, thinking and understanding information. Mood changes."
M,Multiple system atrophy,https://www.mayoclinic.org/diseases-conditions/multiple-system-atrophy/symptoms-causes/syc-20356153,"Stiff muscles. Trouble bending the arms and legs. Slow movement, known as bradykinesia. Tremors at rest or when moving the arms or legs. Slurred, slow or soft speech, known as dysarthria. Trouble with posture and balance."
M,Multisystem inflammatory syndrome in children (MIS-C),https://www.mayoclinic.org/diseases-conditions/mis-c-in-kids-covid-19/symptoms-causes/syc-20502550,"Either had COVID-19 or has a close contact who had COVID-19 in the 2 months before hospitalization. Has a fever. Has a blood test result that shows a high level of inflammation throughout the body, called systemic inflammation. Has at least two of the following symptoms: Heart problems. Red, bloodshot eyes. Redness or swelling of the lips and tongue. Redness or swelling of the hands or feet. Pain in the belly, vomiting or diarrhea. Problems with blood clotting. Shock."
